Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ52,OUT046,2586.0
DRG01,OUT017,1350.0
FDP52,OUT013,3714.0
FDU58,OUT017,3120.0
FDL02,OUT045,1656.0
FDG28,OUT013,3930.0
FDA19,OUT035,2212.0
FDW46,OUT027,2594.0
NCD43,OUT049,1750.0
DRG39,OUT013,878.0
NCF55,OUT049,702.0
FDJ07,OUT046,1916.0
FDE08,OUT046,2398.0
FDP56,OUT019,-1058.0
FDT45,OUT045,822.0
FDF17,OUT018,2826.0
FDX44,OUT046,1434.0
FDM28,OUT027,4322.0
FDI36,OUT049,3278.0
FDS07,OUT045,1772.0
FDD36,OUT045,1838.0
FDW11,OUT046,1008.0
FDN40,OUT049,2554.0
NCQ18,OUT049,1622.0
NCQ54,OUT017,2738.0
NCS42,OUT045,1388.0
DRH39,OUT010,-714.0
FDC09,OUT027,3186.0
FDT08,OUT010,498.0
FDC08,OUT035,3770.0
FDT20,OUT017,750.0
FDS35,OUT035,1184.0
FDX58,OUT018,2624.0
FDW58,OUT046,1728.0
DRD27,OUT046,1610.0
FDH32,OUT019,-330.0
FDS26,OUT035,4276.0
FDQ31,OUT046,1464.0
FDP11,OUT018,3194.0
FDD58,OUT017,1712.0
FDM33,OUT045,3376.0
FDZ16,OUT049,3206.0
NCS29,OUT010,2226.0
NCM18,OUT019,-950.0
FDP11,OUT049,3566.0
NCC42,OUT017,2336.0
DRM23,OUT046,2702.0
NCN55,OUT027,5214.0
FDK46,OUT013,4102.0
FDR01,OUT046,3204.0
NCA05,OUT045,2312.0
NCP43,OUT017,2910.0
FDR12,OUT010,854.0
FDQ01,OUT013,4074.0
FDM13,OUT046,2106.0
FDQ19,OUT017,4002.0
FDK56,OUT019,1010.0
NCX06,OUT010,982.0
FDO56,OUT027,3418.0
FDU45,OUT045,1796.0
FDI16,OUT019,-990.0
FDL32,OUT046,1840.0
FDA07,OUT046,2040.0
FDA14,OUT045,2278.0
FDV46,OUT027,3714.0
NCO07,OUT035,3510.0
NCP41,OUT046,1694.0
FDY60,OUT018,2048.0
FDN38,OUT017,4100.0
FDO15,OUT046,1288.0
FDT60,OUT013,1982.0
FDA55,OUT035,3736.0
FDE02,OUT010,-418.0
DRJ39,OUT049,3582.0
FDV34,OUT035,1428.0
FDS20,OUT027,4386.0
FDF02,OUT027,3102.0
FDW40,OUT017,2416.0
NCB43,OUT046,2920.0
FDR58,OUT017,1584.0
DRJ59,OUT035,828.0
NCD30,OUT017,1682.0
FDE14,OUT017,1736.0
FDC28,OUT018,1468.0
FDU16,OUT018,1136.0
NCD19,OUT035,1068.0
FDU21,OUT046,660.0
FDV59,OUT027,4902.0
FDU03,OUT045,2888.0
FDC33,OUT010,1314.0
NCR42,OUT035,732.0
DRH59,OUT035,1362.0
NCM31,OUT035,2420.0
FDS50,OUT035,3662.0
FDP39,OUT046,874.0
FDQ55,OUT013,1958.0
FDV36,OUT019,122.0
FDI05,OUT027,2734.0
FDS45,OUT027,3242.0
FDA39,OUT045,616.0
FDC37,OUT010,-154.0
FDJ60,OUT027,4150.0
DRQ35,OUT046,1964.0
NCJ06,OUT046,1906.0
NCY42,OUT018,2026.0
DRM37,OUT049,3214.0
FDR14,OUT045,760.0
FDE51,OUT049,878.0
FDT33,OUT017,2808.0
FDR08,OUT013,1842.0
FDE36,OUT010,738.0
FDL22,OUT019,-422.0
FDR44,OUT013,2162.0
FDI56,OUT019,-470.0
FDE47,OUT010,126.0
FDV27,OUT010,-406.0
FDV10,OUT049,850.0
FDC40,OUT045,1252.0
NCX41,OUT013,3346.0
NCQ38,OUT027,3142.0
FDV12,OUT027,3126.0
FDE52,OUT017,1588.0
FDG20,OUT027,4290.0
FDV16,OUT027,2086.0
FDI32,OUT017,1894.0
FDJ32,OUT049,1142.0
FDN39,OUT018,2462.0
FDY34,OUT017,2824.0
FDC14,OUT035,896.0
FDA55,OUT017,3698.0
FDZ50,OUT010,1006.0
DRG13,OUT049,2718.0
FDP01,OUT013,2502.0
NCG54,OUT017,2812.0
FDM13,OUT045,2050.0
NCO18,OUT027,4286.0
NCW41,OUT013,2502.0
FDM52,OUT027,3834.0
NCF55,OUT035,740.0
FDT09,OUT046,2164.0
NCM19,OUT035,1906.0
FDW12,OUT018,2136.0
FDP15,OUT019,2130.0
FDK36,OUT045,768.0
FDZ25,OUT035,2930.0
NCW06,OUT049,3138.0
FDW60,OUT046,2900.0
DRC49,OUT013,2326.0
NCT17,OUT035,3136.0
NCN06,OUT018,2298.0
FDC45,OUT013,2710.0
DRJ47,OUT019,822.0
NCF06,OUT045,4004.0
FDE21,OUT010,-10.0
DRG27,OUT013,682.0
FDW40,OUT049,2386.0
NCO53,OUT046,2864.0
FDE23,OUT049,894.0
FDQ16,OUT046,1756.0
FDS26,OUT045,4020.0
FDZ13,OUT010,-1122.0
FDS14,OUT049,2594.0
FDC10,OUT045,1884.0
FDY16,OUT049,3094.0
FDJ20,OUT035,2184.0
FDV43,OUT035,860.0
FDZ32,OUT027,3218.0
FDR23,OUT046,2772.0
FDN24,OUT035,1006.0
FDE34,OUT027,4346.0
FDU31,OUT013,3534.0
FDW33,OUT018,1440.0
FDU26,OUT046,1936.0
FDE20,OUT027,4222.0
NCW05,OUT035,1790.0
FDB22,OUT018,2170.0
FDO56,OUT046,1920.0
FDA19,OUT027,3538.0
DRI39,OUT045,834.0
FDH52,OUT018,770.0
FDZ50,OUT035,3084.0
NCN42,OUT035,2484.0
FDB53,OUT013,2362.0
DRG11,OUT017,1838.0
DRK11,OUT027,3838.0
FDQ60,OUT017,2092.0
FDT36,OUT017,672.0
DRG25,OUT018,2668.0
DRJ23,OUT046,3012.0
FDG05,OUT035,2700.0
NCK06,OUT018,1664.0
FDU52,OUT017,2566.0
FDW07,OUT018,1162.0
NCM17,OUT045,660.0
FDA22,OUT045,2608.0
NCA41,OUT018,2784.0
FDF38,OUT035,910.0
FDH52,OUT046,1080.0
FDY58,OUT019,1694.0
FDZ16,OUT045,3038.0
NCM18,OUT017,1086.0
FDA22,OUT018,2370.0
NCJ43,OUT035,2936.0
FDI34,OUT027,5138.0
FDG56,OUT046,1052.0
FDS34,OUT046,1896.0
DRC01,OUT035,1034.0
FDQ04,OUT035,812.0
FDK04,OUT035,1112.0
FDT51,OUT049,1930.0
FDV26,OUT017,3248.0
FDS04,OUT049,2366.0
FDW43,OUT018,3384.0
FDQ28,OUT010,582.0
NCK06,OUT017,2042.0
FDS23,OUT018,1782.0
FDZ36,OUT019,1118.0
FDE56,OUT018,756.0
FDW10,OUT027,4262.0
NCN14,OUT045,2836.0
NCQ18,OUT045,1466.0
FDW08,OUT017,1840.0
FDU43,OUT035,3924.0
FDR33,OUT010,-146.0
FDM24,OUT010,522.0
NCZ05,OUT046,1638.0
NCV41,OUT035,1944.0
FDV11,OUT018,2524.0
NCY05,OUT035,756.0
FDV44,OUT018,2770.0
FDW32,OUT049,1498.0
NCU18,OUT027,3718.0
NCC43,OUT035,4114.0
FDW19,OUT013,1862.0
FDN31,OUT035,3180.0
FDI48,OUT045,824.0
FDS24,OUT017,1598.0
FDF46,OUT049,1974.0
DRG23,OUT017,2500.0
FDG14,OUT018,2178.0
NCY30,OUT049,2926.0
FDO28,OUT018,1710.0
DRD24,OUT035,2416.0
FDI33,OUT049,1566.0
FDN32,OUT046,2962.0
FDR16,OUT045,3336.0
FDF26,OUT046,2500.0
NCN29,OUT018,534.0
FDE20,OUT045,2680.0
FDA46,OUT046,3034.0
FDU28,OUT045,2944.0
FDQ48,OUT045,1592.0
FDV36,OUT013,2094.0
FDR14,OUT018,562.0
FDP23,OUT017,3544.0
FDP56,OUT013,886.0
FDK48,OUT010,-654.0
FDR48,OUT046,2408.0
NCY29,OUT049,1014.0
FDM22,OUT018,662.0
DRJ01,OUT013,2582.0
FDZ43,OUT045,3838.0
FDV03,OUT035,2606.0
FDX11,OUT027,4370.0
NCA41,OUT027,4518.0
FDE38,OUT017,2768.0
FDI27,OUT018,540.0
FDN32,OUT013,2946.0
NCN43,OUT017,2042.0
FDB47,OUT027,4742.0
FDV03,OUT017,2576.0
NCN30,OUT045,1508.0
NCV54,OUT010,6.0
FDV07,OUT013,1806.0
FDP07,OUT049,3226.0
FDK48,OUT018,936.0
FDM15,OUT019,558.0
FDY19,OUT027,3358.0
FDK46,OUT046,4104.0
FDY11,OUT045,1080.0
FDH09,OUT046,876.0
FDO08,OUT027,4138.0
FDU14,OUT013,3982.0
FDD22,OUT027,3266.0
FDM27,OUT017,2612.0
FDL02,OUT027,3202.0
NCA17,OUT035,2490.0
FDE38,OUT019,734.0
NCG07,OUT049,3066.0
DRC27,OUT013,3910.0
FDA27,OUT035,4224.0
FDW40,OUT045,2230.0
DRI11,OUT013,1874.0
FDN50,OUT046,1588.0
FDR12,OUT046,2776.0
FDT34,OUT027,3106.0
FDW11,OUT035,1164.0
NCO30,OUT027,4366.0
FDZ34,OUT017,3180.0
FDU45,OUT017,1968.0
NCD42,OUT035,774.0
FDX25,OUT045,2800.0
NCR29,OUT046,916.0
FDX43,OUT019,814.0
FDB04,OUT010,-466.0
FDR49,OUT027,2214.0
FDS39,OUT018,2004.0
FDW58,OUT045,1656.0
FDG22,OUT019,-1198.0
FDG31,OUT017,1144.0
NCV53,OUT027,5246.0
DRJ37,OUT035,2528.0
FDV07,OUT035,1930.0
FDW52,OUT018,2416.0
FDT15,OUT045,2916.0
FDD02,OUT018,1632.0
FDM16,OUT035,1408.0
NCE55,OUT046,2744.0
FDB57,OUT018,3292.0
FDQ04,OUT013,746.0
FDQ47,OUT019,-1334.0
FDY14,OUT019,2258.0
DRK37,OUT017,3088.0
FDO25,OUT017,3402.0
FDL57,OUT046,4144.0
NCK29,OUT018,1654.0
FDK46,OUT027,5594.0
NCB43,OUT010,978.0
DRE01,OUT027,5218.0
FDC46,OUT018,2640.0
FDQ23,OUT045,1632.0
FDX38,OUT049,978.0
FDG60,OUT018,3454.0
FDW55,OUT017,4064.0
FDP39,OUT013,858.0
FDB20,OUT018,1016.0
FDV21,OUT017,2076.0
FDZ02,OUT013,1642.0
FDP19,OUT027,3482.0
FDA38,OUT035,3990.0
FDH22,OUT045,1940.0
DRM11,OUT045,4048.0
FDO12,OUT027,4574.0
FDT14,OUT049,2046.0
FDW34,OUT010,1946.0
FDG04,OUT027,4470.0
FDW59,OUT018,1120.0
FDR33,OUT018,1496.0
FDP32,OUT013,2114.0
FDL13,OUT027,5186.0
FDD22,OUT013,1834.0
FDV40,OUT027,2658.0
NCD55,OUT046,692.0
FDQ20,OUT010,-1186.0
FDD28,OUT045,900.0
FDC39,OUT045,3206.0
NCR17,OUT049,1970.0
DRO35,OUT018,1586.0
FDF40,OUT049,4090.0
FDR31,OUT018,2082.0
NCQ41,OUT017,3196.0
FDP38,OUT046,850.0
NCU54,OUT027,4734.0
FDG22,OUT018,374.0
DRK59,OUT013,3710.0
FDC37,OUT046,1724.0
NCO42,OUT013,2334.0
NCT42,OUT017,2490.0
FDX27,OUT035,1726.0
FDV40,OUT018,952.0
FDT45,OUT027,2370.0
FDS47,OUT019,-522.0
FDR45,OUT035,3922.0
FDB03,OUT045,3722.0
FDO49,OUT035,1072.0
FDU60,OUT027,4162.0
FDB26,OUT018,646.0
FDB46,OUT017,3516.0
FDQ37,OUT019,1178.0
FDN03,OUT017,4108.0
NCX30,OUT045,3844.0
FDK32,OUT019,594.0
DRM47,OUT013,3062.0
NCO02,OUT046,1074.0
FDP04,OUT013,1098.0
NCO43,OUT049,1706.0
FDD59,OUT013,1390.0
FDQ10,OUT017,2842.0
FDW45,OUT035,2514.0
NCK30,OUT049,4102.0
FDU31,OUT018,3186.0
NCQ17,OUT019,498.0
FDN01,OUT017,2890.0
FDZ19,OUT049,2866.0
DRG37,OUT017,2580.0
FDE32,OUT045,582.0
FDO34,OUT049,2774.0
FDM04,OUT019,-970.0
FDZ25,OUT049,2866.0
FDU08,OUT049,1710.0
NCW30,OUT045,4012.0
NCM18,OUT013,998.0
FDS22,OUT035,916.0
NCH18,OUT017,3954.0
FDC23,OUT013,2870.0
FDY46,OUT013,2982.0
NCU06,OUT046,3598.0
FDX57,OUT045,1568.0
FDX36,OUT027,5034.0
FDL16,OUT045,678.0
FDT16,OUT010,2250.0
FDN16,OUT018,1420.0
FDC03,OUT046,3156.0
DRF60,OUT013,3782.0
FDS27,OUT027,4618.0
FDP33,OUT010,2090.0
FDJ36,OUT018,1366.0
NCR42,OUT013,562.0
FDV14,OUT017,1504.0
NCP42,OUT035,3234.0
FDB50,OUT027,2710.0
NCC30,OUT027,4254.0
FDA23,OUT018,1366.0
FDW16,OUT017,1628.0
FDQ52,OUT010,1958.0
FDB58,OUT049,2450.0
NCP29,OUT049,1122.0
NCM05,OUT045,4076.0
FDO25,OUT013,3342.0
NCM54,OUT046,2044.0
NCL54,OUT046,2750.0
FDL39,OUT010,1002.0
FDF53,OUT018,2616.0
NCQ42,OUT035,2172.0
FDF58,OUT013,1074.0
FDZ04,OUT035,1206.0
FDE26,OUT019,366.0
FDS60,OUT017,2960.0
FDV58,OUT017,3206.0
FDM04,OUT045,844.0
FDE08,OUT035,2486.0
NCB43,OUT049,3014.0
FDU11,OUT010,6.0
FDF22,OUT019,1466.0
FDE24,OUT013,2270.0
DRJ49,OUT046,2104.0
NCQ53,OUT035,3858.0
NCL41,OUT013,614.0
FDR22,OUT013,1862.0
FDH04,OUT035,1702.0
DRH15,OUT045,636.0
FDY40,OUT049,982.0
NCI17,OUT035,1674.0
NCC18,OUT013,2778.0
FDY28,OUT027,4818.0
FDB45,OUT027,3150.0
NCL30,OUT018,1732.0
FDM10,OUT017,3460.0
FDH22,OUT027,3482.0
NCZ53,OUT017,3104.0
NCI18,OUT013,3530.0
FDH14,OUT027,3778.0
FDR36,OUT027,2218.0
FDW01,OUT045,2348.0
FDK02,OUT027,3366.0
FDJ02,OUT018,2122.0
FDU55,OUT013,4138.0
NCV18,OUT027,2794.0
FDH14,OUT018,1986.0
FDZ37,OUT045,1434.0
FDX49,OUT049,3802.0
NCD43,OUT046,1680.0
FDZ07,OUT013,1066.0
FDK43,OUT035,2182.0
FDR32,OUT018,3384.0
FDT39,OUT013,2510.0
NCV54,OUT017,2014.0
FDF38,OUT018,488.0
FDV60,OUT046,3152.0
FDH44,OUT027,3834.0
FDS21,OUT046,1068.0
NCL41,OUT045,528.0
FDM46,OUT017,1588.0
FDU27,OUT045,768.0
NCJ54,OUT017,3760.0
DRG51,OUT018,2368.0
NCA29,OUT019,802.0
FDR47,OUT045,3004.0
NCL19,OUT027,3714.0
DRG01,OUT049,1350.0
FDG10,OUT046,1028.0
NCV05,OUT049,2514.0
NCH18,OUT019,1938.0
FDV14,OUT018,1132.0
DRJ23,OUT035,3152.0
DRJ11,OUT046,2948.0
FDZ03,OUT017,3086.0
FDI27,OUT010,-1090.0
FDJ14,OUT018,1104.0
FDU32,OUT017,2050.0
FDD47,OUT027,4194.0
DRF36,OUT035,3162.0
FDM21,OUT046,4074.0
FDV10,OUT018,496.0
FDH60,OUT018,2844.0
FDX47,OUT010,634.0
FDT19,OUT019,862.0
FDO11,OUT045,3952.0
FDH24,OUT027,3986.0
FDL02,OUT018,1480.0
FDB02,OUT049,2950.0
FDA43,OUT046,3102.0
FDG52,OUT045,714.0
DRC12,OUT013,3018.0
FDY37,OUT018,2046.0
NCU18,OUT045,2166.0
FDU09,OUT035,1122.0
DRJ25,OUT027,2238.0
DRE12,OUT018,1528.0
DRL47,OUT017,2096.0
DRK01,OUT046,1542.0
FDC22,OUT019,1130.0
FDG44,OUT013,894.0
FDW04,OUT035,2278.0
FDK09,OUT049,3686.0
NCN43,OUT035,2096.0
FDG04,OUT049,3090.0
FDH32,OUT010,-390.0
DRI47,OUT017,2424.0
DRE15,OUT013,1254.0
FDY11,OUT035,1318.0
FDO60,OUT049,854.0
FDQ20,OUT018,438.0
FDO57,OUT027,4010.0
FDT14,OUT019,26.0
FDA57,OUT049,790.0
DRN35,OUT017,702.0
FDJ03,OUT046,884.0
FDX28,OUT017,1714.0
DRE25,OUT045,1392.0
FDR09,OUT046,4100.0
FDB23,OUT035,3784.0
FDO08,OUT045,2588.0
FDQ23,OUT049,1742.0
FDW04,OUT013,2158.0
DRK13,OUT010,1174.0
NCL17,OUT027,3698.0
FDY21,OUT035,3188.0
FDJ38,OUT027,4522.0
FDA37,OUT019,174.0
FDV43,OUT013,770.0
FDL36,OUT046,1482.0
FDD53,OUT045,636.0
FDZ19,OUT010,870.0
FDV21,OUT045,1910.0
NCL54,OUT018,2472.0
DRI47,OUT027,3762.0
DRG03,OUT049,2562.0
FDG21,OUT013,2426.0
FDW03,OUT018,1472.0
NCI55,OUT046,1934.0
DRC36,OUT019,930.0
FDH22,OUT017,2136.0
FDV20,OUT045,2020.0
NCU41,OUT027,4494.0
FDN46,OUT027,3154.0
FDK50,OUT045,2524.0
NCA05,OUT027,3798.0
DRH01,OUT018,2450.0
FDT08,OUT018,2112.0
FDM08,OUT018,3316.0
FDZ07,OUT035,1176.0
FDS22,OUT017,924.0
FDV35,OUT027,3930.0
FDI28,OUT010,-622.0
FDW58,OUT027,3214.0
FDT52,OUT045,3856.0
FDY34,OUT046,2676.0
FDR10,OUT046,2576.0
FDK57,OUT017,2030.0
FDR02,OUT027,3234.0
FDX49,OUT046,3732.0
FDQ20,OUT046,704.0
DRK23,OUT045,3896.0
NCW06,OUT046,3016.0
FDR31,OUT017,2488.0
NCE43,OUT013,2666.0
DRO59,OUT027,2698.0
FDN09,OUT049,3966.0
FDR11,OUT046,2584.0
FDO57,OUT013,2578.0
NCX18,OUT017,3210.0
FDB05,OUT018,3650.0
FDQ08,OUT018,780.0
NCG43,OUT035,1632.0
FDJ56,OUT013,1622.0
FDA13,OUT010,-1310.0
FDO56,OUT017,2020.0
FDB37,OUT018,3584.0
FDZ02,OUT018,1342.0
FDQ24,OUT046,3942.0
FDM16,OUT013,1290.0
FDU35,OUT049,1702.0
FDT35,OUT035,2864.0
NCX30,OUT049,3990.0
FDG04,OUT017,3094.0
FDI12,OUT035,1576.0
FDE35,OUT035,1192.0
NCP14,OUT027,3122.0
NCY53,OUT045,1676.0
FDP49,OUT017,1060.0
FDQ04,OUT017,814.0
FDM39,OUT035,2994.0
FDO58,OUT019,702.0
FDC56,OUT017,1996.0
NCQ54,OUT046,2654.0
FDV10,OUT027,2226.0
NCK17,OUT046,672.0
NCF55,OUT027,2070.0
FDV33,OUT013,4182.0
NCH29,OUT019,-354.0
FDA37,OUT027,3514.0
FDH46,OUT018,1422.0
FDS25,OUT035,1942.0
FDH04,OUT027,2978.0
FDX52,OUT046,3088.0
NCD42,OUT017,728.0
FDW47,OUT017,2062.0
FDL25,OUT027,2982.0
NCJ06,OUT010,2.0
FDY09,OUT013,2794.0
FDS40,OUT046,662.0
FDH41,OUT017,3500.0
FDG38,OUT035,1574.0
FDU03,OUT027,4362.0
FDV20,OUT046,2092.0
DRB13,OUT045,3008.0
NCQ30,OUT013,1938.0
NCH06,OUT013,3862.0
FDU50,OUT018,1608.0
NCO42,OUT019,414.0
FDW09,OUT018,1084.0
FDH04,OUT013,1558.0
FDC21,OUT045,1716.0
FDL21,OUT049,846.0
FDM46,OUT010,-458.0
FDT22,OUT019,-934.0
FDB28,OUT035,3282.0
FDI12,OUT018,1190.0
FDA28,OUT045,2002.0
FDF59,OUT013,2070.0
FDM45,OUT027,3454.0
FDQ56,OUT017,1442.0
FDR46,OUT049,2398.0
FDT01,OUT013,3386.0
FDD16,OUT027,2694.0
NCU30,OUT010,642.0
FDM40,OUT010,318.0
FDI56,OUT035,1644.0
NCS30,OUT013,2030.0
FDU08,OUT017,1712.0
FDX51,OUT027,4610.0
FDA43,OUT045,3052.0
FDX59,OUT010,-1322.0
FDC37,OUT018,1442.0
FDP58,OUT013,3462.0
NCY42,OUT035,2414.0
FDF21,OUT018,2778.0
FDU10,OUT027,2162.0
DRL47,OUT018,1712.0
FDA58,OUT018,3504.0
FDJ22,OUT049,3154.0
FDK50,OUT046,2572.0
FDO38,OUT035,1414.0
DRF60,OUT035,3920.0
NCZ42,OUT019,1838.0
FDD35,OUT049,2018.0
FDL25,OUT045,1456.0
FDJ16,OUT013,958.0
DRK59,OUT049,3790.0
FDI50,OUT046,3712.0
NCB19,OUT045,1314.0
DRI37,OUT035,1102.0
FDA14,OUT027,3818.0
FDC08,OUT018,3348.0
FDS45,OUT046,1748.0
FDI21,OUT049,1190.0
DRJ47,OUT035,2902.0
DRE37,OUT027,4430.0
FDT55,OUT018,2290.0
NCG42,OUT027,3506.0
FDA31,OUT049,2802.0
NCW42,OUT046,3506.0
FDF50,OUT017,3180.0
FDK56,OUT049,3038.0
FDX10,OUT035,802.0
NCK07,OUT027,4034.0
FDZ49,OUT017,3632.0
FDR33,OUT013,1790.0
FDO44,OUT018,1530.0
FDA20,OUT046,2966.0
NCL30,OUT045,1956.0
FDI05,OUT019,-682.0
FDQ12,OUT018,3346.0
FDH47,OUT017,1716.0
FDH34,OUT018,2688.0
FDF29,OUT046,2164.0
FDG40,OUT018,326.0
NCE18,OUT017,4024.0
FDP21,OUT010,1154.0
FDY50,OUT013,1438.0
FDB36,OUT049,2238.0
NCZ29,OUT049,2102.0
FDU20,OUT018,1688.0
FDO56,OUT013,1966.0
FDW31,OUT049,3282.0
DRH59,OUT013,1234.0
NCB30,OUT017,3216.0
FDK43,OUT027,3522.0
FDW43,OUT045,3612.0
NCL19,OUT017,2344.0
FDJ27,OUT046,1640.0
FDC45,OUT046,2674.0
FDY40,OUT035,1036.0
NCM41,OUT035,1616.0
NCK18,OUT019,726.0
FDP37,OUT049,2142.0
FDA27,OUT027,5546.0
NCX30,OUT035,4036.0
FDR09,OUT017,4148.0
FDG08,OUT027,4210.0
NCU30,OUT013,2626.0
FDB16,OUT017,1536.0
FDM16,OUT017,1362.0
FDC48,OUT013,1370.0
NCF18,OUT046,2974.0
FDU46,OUT018,1198.0
FDH41,OUT018,3114.0
NCN42,OUT010,406.0
FDU49,OUT046,1484.0
FDB20,OUT027,2738.0
FDG50,OUT019,-418.0
FDW20,OUT045,1900.0
NCO55,OUT049,1814.0
FDX48,OUT046,2516.0
FDU48,OUT046,2126.0
FDR48,OUT019,482.0
FDK27,OUT013,2010.0
FDT35,OUT013,2698.0
FDN12,OUT049,1854.0
NCE31,OUT019,-1394.0
FDL21,OUT017,862.0
FDV56,OUT017,1880.0
FDR16,OUT017,3532.0
NCP41,OUT049,1838.0
FDJ27,OUT013,1686.0
FDA07,OUT017,2124.0
FDK55,OUT049,1550.0
FDM33,OUT049,3578.0
FDY46,OUT046,2970.0
FDD36,OUT046,1908.0
FDB12,OUT027,3130.0
FDF28,OUT019,174.0
NCE07,OUT019,394.0
FDW50,OUT027,4082.0
NCW18,OUT017,3814.0
NCJ17,OUT019,-598.0
DRZ24,OUT010,-10.0
FDS07,OUT035,2016.0
NCW05,OUT010,-266.0
FDZ22,OUT018,1084.0
FDK02,OUT046,1922.0
FDZ45,OUT027,4598.0
FDL25,OUT046,1500.0
FDS08,OUT045,2732.0
NCZ42,OUT027,5170.0
FDX57,OUT035,1760.0
FDF21,OUT046,3060.0
FDJ56,OUT018,1272.0
FDX10,OUT013,674.0
DRG48,OUT035,2466.0
DRN37,OUT046,2636.0
NCY41,OUT018,292.0
FDN28,OUT045,1660.0
FDE34,OUT045,2800.0
FDR10,OUT045,2556.0
FDC32,OUT017,1590.0
DRG13,OUT046,2608.0
FDP59,OUT049,1830.0
NCT53,OUT010,706.0
FDL57,OUT027,5562.0
FDN32,OUT010,1050.0
FDK09,OUT018,3308.0
FDA52,OUT010,918.0
FDC57,OUT049,3202.0
FDI09,OUT035,3942.0
NCB07,OUT046,3102.0
FDP26,OUT035,1782.0
FDP40,OUT027,3314.0
FDL15,OUT013,2442.0
FDV07,OUT046,1818.0
FDS03,OUT017,1170.0
FDE50,OUT049,3102.0
FDQ15,OUT017,1402.0
FDQ33,OUT010,462.0
FDT22,OUT013,966.0
DRO35,OUT035,2022.0
FDJ41,OUT049,4242.0
FDQ27,OUT035,1890.0
FDC26,OUT017,1886.0
NCF43,OUT027,3734.0
NCR50,OUT035,2574.0
FDE39,OUT018,1656.0
FDN49,OUT027,2170.0
DRG11,OUT035,1854.0
NCA18,OUT049,1950.0
FDM36,OUT018,2502.0
FDW32,OUT017,1520.0
NCQ18,OUT010,-398.0
FDX14,OUT027,2698.0
FDD46,OUT017,2504.0
FDI34,OUT019,1798.0
NCJ17,OUT035,1474.0
FDB52,OUT035,4214.0
FDV55,OUT018,2018.0
FDC57,OUT046,3084.0
FDB29,OUT046,1896.0
NCO43,OUT035,1744.0
FDG44,OUT045,800.0
FDJ34,OUT045,1992.0
FDH40,OUT049,1474.0
NCD07,OUT027,3234.0
FDB41,OUT017,904.0
FDH47,OUT018,1290.0
DRK37,OUT035,3144.0
FDM25,OUT019,954.0
NCX06,OUT045,2816.0
NCS05,OUT017,2216.0
FDS39,OUT045,2224.0
FDC47,OUT027,5022.0
FDG20,OUT013,2874.0
DRL23,OUT017,1810.0
FDY33,OUT013,2574.0
NCH18,OUT045,3764.0
FDX47,OUT035,2678.0
NCB06,OUT045,2430.0
FDP36,OUT049,994.0
FDW44,OUT018,2514.0
NCU41,OUT018,2740.0
NCS17,OUT046,1520.0
FDD46,OUT035,2598.0
FDE45,OUT017,2928.0
FDI09,OUT017,3890.0
NCJ54,OUT010,1758.0
NCA29,OUT018,2446.0
NCN41,OUT027,3406.0
FDY34,OUT035,2822.0
NCG55,OUT035,1990.0
DRM49,OUT046,752.0
NCB42,OUT049,1942.0
FDE58,OUT045,1810.0
DRJ25,OUT013,822.0
FDS47,OUT010,-546.0
FDY21,OUT049,3194.0
NCI54,OUT013,1794.0
FDO24,OUT017,2578.0
FDY43,OUT035,2816.0
FDF35,OUT018,1410.0
NCP29,OUT019,-910.0
FDN28,OUT027,3158.0
FDJ50,OUT018,610.0
FDQ14,OUT027,3866.0
FDC37,OUT035,1894.0
FDN08,OUT046,1944.0
FDD04,OUT035,2432.0
FDW34,OUT018,3582.0
FDP04,OUT017,1192.0
NCG07,OUT017,3056.0
NCN14,OUT018,2606.0
FDJ16,OUT045,880.0
NCM42,OUT045,1674.0
NCF19,OUT046,814.0
FDY21,OUT018,2802.0
FDY19,OUT035,2014.0
FDV09,OUT045,2338.0
FDA28,OUT013,2110.0
FDC38,OUT018,1834.0
FDL28,OUT045,3620.0
NCH43,OUT049,3502.0
NCN53,OUT045,512.0
NCW05,OUT017,1780.0
NCO30,OUT018,2658.0
FDT04,OUT019,-1286.0
FDB27,OUT018,2844.0
NCK07,OUT013,2646.0
NCA53,OUT013,834.0
FDB33,OUT018,2288.0
FDU37,OUT017,1422.0
FDR13,OUT035,2052.0
FDE45,OUT049,2934.0
FDV37,OUT017,3242.0
FDX44,OUT019,-430.0
NCL06,OUT017,4194.0
FDJ28,OUT045,2968.0
FDX55,OUT049,3558.0
NCK17,OUT018,396.0
FDH52,OUT035,1224.0
FDN13,OUT027,3054.0
FDK44,OUT018,2430.0
FDU16,OUT046,1380.0
FDZ07,OUT017,1122.0
NCN06,OUT027,4030.0
FDH02,OUT010,-378.0
NCW18,OUT045,3648.0
FDH57,OUT013,2114.0
FDV35,OUT045,2378.0
NCU29,OUT013,2322.0
NCP02,OUT046,958.0
FDN44,OUT013,2598.0
FDX03,OUT018,514.0
FDR11,OUT010,602.0
FDA36,OUT046,2954.0
FDP58,OUT027,4870.0
FDH31,OUT045,1568.0
FDH34,OUT035,3128.0
FDS13,OUT035,4282.0
FDT01,OUT018,3158.0
FDY09,OUT049,2910.0
FDV33,OUT027,5578.0
NCW29,OUT010,134.0
NCN17,OUT045,1554.0
FDX01,OUT046,1908.0
